"","subnum","food1","food2","food3","answer","rt"
"5516","sub-394","candy_cane_5","cake_7","chocolate_candy_4","cake_7",1811
"5517","sub-394","cauliflower_3","mushroom_8","hot_dog_3","hot_dog_3",1604
"5518","sub-394","mushroom_8","rice_5","chocolate_candy_4","chocolate_candy_4",2927
"5519","sub-394","gummy_bear_3","pineapple_6","mac_and_cheese_7","pineapple_6",3678
"5520","sub-394","apple_3","watermelon_6","mac_and_cheese_7","mac_and_cheese_7",2045
"5521","sub-394","gummy_bear_3","ice_cream_1","fried_chicken_7","fried_chicken_7",2349
"5522","sub-395","popsicle_2","tomato_1","cinnamon_roll_7","tomato_1",4834
"5523","sub-395","mushroom_8","cake_7","doughnut_6","mushroom_8",6170
"5524","sub-395","rice_5","crepe_2","fried_chicken_7","crepe_2",4786
"5525","sub-395","gummy_bear_3","french_fries_5","sausage_1","gummy_bear_3",3727
"5526","sub-395","jelly_bean_7","cake_7","doughnut_6","jelly_bean_7",3529
"5528","sub-395","strawberry_1","cake_7","crepe_2","cake_7",3851
"5529","sub-395","tomato_1","cake_7","mac_and_cheese_7","tomato_1",6362
"5530","sub-395","raspberry_2","bacon_2","hot_dog_3","raspberry_2",4689
"5531","sub-395","bacon_2","chips_1","hot_dog_3","bacon_2",2681
"5532","sub-395","pineapple_6","rice_5","soup_7","pineapple_6",4053
"5533","sub-395","candy_cane_5","popsicle_2","doughnut_6","popsicle_2",3884
"5534","sub-395","strawberry_1","doughnut_6","pie_4","doughnut_6",3117
"5535","sub-395","bean_8","potato_6","rice_5","potato_6",3135
"5536","sub-395","mushroom_8","soup_7","fried_chicken_7","mushroom_8",3255
"5537","sub-395","strawberry_1","bean_8","mac_and_cheese_7","strawberry_1",4340
"5538","sub-395","popsicle_2","cauliflower_3","cinnamon_roll_7","popsicle_2",3388
"5539","sub-395","watermelon_6","mushroom_8","mac_and_cheese_7","mushroom_8",3641
"5540","sub-395","gummy_bear_3","tomato_1","doughnut_6","tomato_1",2080
"5541","sub-395","apple_3","candy_cane_5","tomato_1","candy_cane_5",3532
"5542","sub-395","gummy_bear_3","potato_6","rice_5","gummy_bear_3",3827
"5544","sub-396","candy_cane_5","broccoli_7","doughnut_6","broccoli_7",2503
"5545","sub-396","cake_7","cinnamon_roll_7","bacon_2","bacon_2",2259
"5546","sub-396","bean_8","soup_7","tomato_1","tomato_1",3816
"5547","sub-396","candy_cane_5","squash_6","cinnamon_roll_7","squash_6",2123
"5548","sub-396","popsicle_2","cauliflower_3","muffin_8","popsicle_2",4444
"5551","sub-396","french_fries_5","fried_chicken_7","onion_ring_2","fried_chicken_7",2852
"5552","sub-396","apple_3","popsicle_2","tomato_1","popsicle_2",1907
"5553","sub-396","raspberry_2","mushroom_8","mac_and_cheese_7","mac_and_cheese_7",3529
"5554","sub-396","crepe_2","fried_chicken_7","onion_ring_2","crepe_2",3244
"5555","sub-396","candy_cane_5","mushroom_8","rice_5","candy_cane_5",1362
"5556","sub-396","gummy_bear_3","potato_6","chocolate_candy_4","potato_6",2081
"5557","sub-396","raspberry_2","cookie_7","crepe_2","crepe_2",2729
"5558","sub-396","candy_cane_5","cauliflower_3","ice_cream_1","cauliflower_3",1543
"5559","sub-396","raspberry_2","bean_8","ice_cream_1","bean_8",1711
"5560","sub-396","pineapple_6","hot_dog_3","mac_and_cheese_7","pineapple_6",1867
"5561","sub-396","rice_5","ice_cream_1","french_fries_5","ice_cream_1",7488
"5562","sub-396","apple_3","pineapple_6","ice_cream_1","apple_3",2801
"5563","sub-396","apple_3","candy_cane_5","fried_chicken_7","candy_cane_5",3951
"5564","sub-396","gummy_bear_3","mushroom_8","chocolate_candy_4","mushroom_8",1705
"5565","sub-396","broccoli_7","chips_1","onion_ring_2","broccoli_7",1834
"5566","sub-287","rice_5","muffin_8","french_fries_5","rice_5",3488
"5567","sub-287","raspberry_2","strawberry_1","cinnamon_roll_7","cinnamon_roll_7",2436
"5569","sub-287","soup_7","cake_7","mac_and_cheese_7","cake_7",2859
"5570","sub-287","popsicle_2","chocolate_candy_4","fried_chicken_7","popsicle_2",2208
"5571","sub-287","gummy_bear_3","cauliflower_3","pie_4","cauliflower_3",8674
"5572","sub-287","candy_cane_5","gummy_bear_3","crepe_2","crepe_2",4145
"5573","sub-287","candy_cane_5","gummy_bear_3","soup_7","soup_7",11763
"5574","sub-287","gummy_bear_3","tomato_1","mac_and_cheese_7","mac_and_cheese_7",3572
"5575","sub-287","ice_cream_1","fried_chicken_7","hot_dog_3","ice_cream_1",5420
"5576","sub-287","rice_5","grilled_cheese_4","mac_and_cheese_7","mac_and_cheese_7",10098
"5577","sub-287","pineapple_6","cookie_7","sausage_1","cookie_7",4066
"5579","sub-287","ice_cream_1","mac_and_cheese_7","sausage_1","ice_cream_1",2152
"5580","sub-287","strawberry_1","watermelon_6","fried_chicken_7","watermelon_6",1978
"5581","sub-287","broccoli_7","potato_6","sausage_1","broccoli_7",2576
"5582","sub-287","raspberry_2","cauliflower_3","muffin_8","cauliflower_3",2672
"5583","sub-287","raspberry_2","mushroom_8","pie_4","mushroom_8",2963
"5584","sub-287","cookie_7","grilled_cheese_4","mac_and_cheese_7","cookie_7",2103
"5585","sub-287","muffin_8","onion_ring_2","sausage_1","muffin_8",853
"5586","sub-287","apple_3","chocolate_candy_4","crepe_2","chocolate_candy_4",1154
"5587","sub-287","broccoli_7","cauliflower_3","hot_dog_3","cauliflower_3",1607
"5588","sub-397","broccoli_7","crepe_2","onion_ring_2","broccoli_7",8913
"5589","sub-397","watermelon_6","squash_6","hot_dog_3","hot_dog_3",2379
"5591","sub-397","apple_3","jelly_bean_7","doughnut_6","apple_3",2249
"5592","sub-397","candy_cane_5","popsicle_2","chocolate_candy_4","chocolate_candy_4",4976
"5593","sub-397","tomato_1","bacon_2","chips_1","tomato_1",2584
"5594","sub-397","raspberry_2","potato_6","bacon_2","bacon_2",4198
"5595","sub-397","popsicle_2","potato_6","soup_7","popsicle_2",2319
"5596","sub-397","bean_8","rice_5","squash_6","bean_8",9757
"5597","sub-397","candy_cane_5","gummy_bear_3","sausage_1","sausage_1",2010
"5598","sub-397","cookie_7","fried_chicken_7","hot_dog_3","cookie_7",2526
"5600","sub-397","candy_cane_5","broccoli_7","ice_cream_1","broccoli_7",1517
"5601","sub-397","candy_cane_5","pineapple_6","rice_5","rice_5",4330
"5602","sub-397","mushroom_8","tomato_1","hot_dog_3","hot_dog_3",1762
"5603","sub-397","raspberry_2","cinnamon_roll_7","mac_and_cheese_7","raspberry_2",3380
"5604","sub-397","raspberry_2","potato_6","doughnut_6","potato_6",2840
"5605","sub-397","gummy_bear_3","strawberry_1","crepe_2","gummy_bear_3",3421
"5606","sub-397","apple_3","jelly_bean_7","hot_dog_3","apple_3",4619
"5607","sub-397","broccoli_7","cauliflower_3","chocolate_candy_4","chocolate_candy_4",2041
"5608","sub-397","potato_6","chocolate_candy_4","onion_ring_2","chocolate_candy_4",8165
"5609","sub-397","strawberry_1","squash_6","hot_dog_3","hot_dog_3",27781
"5610","sub-398","candy_cane_5","strawberry_1","soup_7","soup_7",3574
"5611","sub-398","candy_cane_5","cauliflower_3","tomato_1","candy_cane_5",1630
"5612","sub-398","jelly_bean_7","watermelon_6","french_fries_5","french_fries_5",1633
"5613","sub-398","cauliflower_3","french_fries_5","grilled_cheese_4","cauliflower_3",3479
"5614","sub-398","chips_1","fried_chicken_7","hot_dog_3","hot_dog_3",1451
"5615","sub-398","pineapple_6","potato_6","pie_4","pie_4",1932
"5616","sub-398","watermelon_6","tomato_1","french_fries_5","french_fries_5",1616
"5617","sub-398","cauliflower_3","pie_4","bacon_2","bacon_2",4634
"5618","sub-398","pineapple_6","strawberry_1","cake_7","cake_7",1482
"5620","sub-398","jelly_bean_7","potato_6","hot_dog_3","jelly_bean_7",2899
"5621","sub-398","candy_cane_5","mushroom_8","fried_chicken_7","fried_chicken_7",2291
"5622","sub-398","broccoli_7","cinnamon_roll_7","onion_ring_2","cinnamon_roll_7",3342
"5623","sub-398","apple_3","broccoli_7","rice_5","rice_5",3999
"5624","sub-398","apple_3","pineapple_6","watermelon_6","watermelon_6",6279
"5625","sub-398","cauliflower_3","soup_7","squash_6","soup_7",1729
"5626","sub-398","jelly_bean_7","raspberry_2","muffin_8","raspberry_2",3947
"5627","sub-398","popsicle_2","soup_7","bacon_2","popsicle_2",2396
"5628","sub-398","pineapple_6","watermelon_6","cake_7","cake_7",1851
"5629","sub-398","pineapple_6","tomato_1","fried_chicken_7","fried_chicken_7",2762
"5630","sub-398","cake_7","chocolate_candy_4","french_fries_5","french_fries_5",4974
"5633","sub-238","raspberry_2","mushroom_8","squash_6","raspberry_2",3280
"5634","sub-238","apple_3","squash_6","chips_1","chips_1",3052
"5635","sub-238","popsicle_2","cake_7","grilled_cheese_4","grilled_cheese_4",2198
"5636","sub-238","rice_5","chocolate_candy_4","bacon_2","chocolate_candy_4",5510
"5637","sub-238","apple_3","bean_8","mac_and_cheese_7","apple_3",2335
"5638","sub-238","bean_8","chocolate_candy_4","mac_and_cheese_7","chocolate_candy_4",2846
"5639","sub-238","broccoli_7","mushroom_8","ice_cream_1","ice_cream_1",1631
"5640","sub-238","tomato_1","pie_4","french_fries_5","pie_4",7763
"5641","sub-238","squash_6","tomato_1","sausage_1","sausage_1",4435
"5642","sub-238","cake_7","cookie_7","chips_1","chips_1",1693
"5643","sub-238","bean_8","potato_6","pie_4","pie_4",4607
"5644","sub-238","pineapple_6","tomato_1","hot_dog_3","hot_dog_3",1968
"5645","sub-238","potato_6","cinnamon_roll_7","doughnut_6","potato_6",2749
"5647","sub-238","doughnut_6","chips_1","onion_ring_2","doughnut_6",2164
"5648","sub-238","potato_6","cinnamon_roll_7","ice_cream_1","potato_6",1949
"5649","sub-238","squash_6","cookie_7","hot_dog_3","cookie_7",6082
"5650","sub-238","raspberry_2","bacon_2","mac_and_cheese_7","raspberry_2",4802
"5651","sub-238","apple_3","squash_6","crepe_2","crepe_2",2626
"5652","sub-238","rice_5","squash_6","cookie_7","cookie_7",3478
"5653","sub-238","pineapple_6","raspberry_2","watermelon_6","raspberry_2",5911
"5676","sub-399","broccoli_7","chocolate_candy_4","crepe_2","broccoli_7",8274
"5677","sub-399","mushroom_8","chocolate_candy_4","doughnut_6","mushroom_8",3540
"5678","sub-399","potato_6","grilled_cheese_4","hot_dog_3","potato_6",4105
"5679","sub-399","chocolate_candy_4","doughnut_6","pie_4","pie_4",10939
"5680","sub-399","rice_5","grilled_cheese_4","sausage_1","rice_5",5149
"5681","sub-399","cauliflower_3","chips_1","grilled_cheese_4","cauliflower_3",6527
"5682","sub-399","apple_3","soup_7","hot_dog_3","hot_dog_3",5727
"5683","sub-399","soup_7","pie_4","fried_chicken_7","soup_7",6784
"5684","sub-399","raspberry_2","watermelon_6","cookie_7","cookie_7",14779
"5685","sub-399","cauliflower_3","muffin_8","sausage_1","cauliflower_3",7542
"5687","sub-399","rice_5","cinnamon_roll_7","chips_1","rice_5",4743
"5688","sub-399","watermelon_6","chocolate_candy_4","fried_chicken_7","watermelon_6",6843
"5689","sub-399","tomato_1","cinnamon_roll_7","grilled_cheese_4","tomato_1",4250
"5690","sub-399","doughnut_6","fried_chicken_7","hot_dog_3","doughnut_6",15850
"5691","sub-399","jelly_bean_7","strawberry_1","bacon_2","strawberry_1",7048
"5692","sub-399","hot_dog_3","mac_and_cheese_7","onion_ring_2","onion_ring_2",22231
"5693","sub-399","potato_6","chips_1","french_fries_5","potato_6",5079
"5694","sub-399","bean_8","chips_1","mac_and_cheese_7","chips_1",9117
"5696","sub-399","candy_cane_5","jelly_bean_7","french_fries_5","french_fries_5",4728
"5697","sub-399","candy_cane_5","popsicle_2","bean_8","bean_8",3369
"5698","sub-342","bean_8","bacon_2","onion_ring_2","bacon_2",7150
"5699","sub-342","popsicle_2","bacon_2","fried_chicken_7","popsicle_2",3150
"5700","sub-342","jelly_bean_7","squash_6","sausage_1","jelly_bean_7",5164
"5701","sub-342","jelly_bean_7","muffin_8","pie_4","jelly_bean_7",4487
"5702","sub-342","tomato_1","cookie_7","grilled_cheese_4","tomato_1",3718
"5703","sub-342","apple_3","ice_cream_1","onion_ring_2","apple_3",2511
"5704","sub-342","soup_7","cookie_7","grilled_cheese_4","cookie_7",2808
"5705","sub-342","potato_6","rice_5","french_fries_5","french_fries_5",4969
"5707","sub-342","apple_3","jelly_bean_7","fried_chicken_7","apple_3",5378
"5708","sub-342","popsicle_2","watermelon_6","bean_8","popsicle_2",3967
"5709","sub-342","popsicle_2","chocolate_candy_4","cookie_7","popsicle_2",3119
"5710","sub-342","broccoli_7","mushroom_8","sausage_1","sausage_1",2476
"5711","sub-342","pineapple_6","chocolate_candy_4","doughnut_6","pineapple_6",2532
"5712","sub-342","jelly_bean_7","raspberry_2","soup_7","jelly_bean_7",4366
"5713","sub-342","crepe_2","hot_dog_3","sausage_1","crepe_2",10479
"5714","sub-342","strawberry_1","bean_8","rice_5","strawberry_1",3138
"5715","sub-342","bacon_2","chips_1","onion_ring_2","bacon_2",4420
"5716","sub-342","popsicle_2","potato_6","bacon_2","popsicle_2",6541
"5718","sub-342","candy_cane_5","fried_chicken_7","hot_dog_3","candy_cane_5",3560
"5719","sub-342","pineapple_6","raspberry_2","bacon_2","bacon_2",2122
"5721","sub-381","potato_6","squash_6","grilled_cheese_4","grilled_cheese_4",25830
"5722","sub-381","rice_5","mac_and_cheese_7","sausage_1","sausage_1",6695
"5723","sub-381","rice_5","ice_cream_1","fried_chicken_7","ice_cream_1",3041
"5724","sub-381","mushroom_8","cake_7","ice_cream_1","mushroom_8",18281
"5725","sub-381","raspberry_2","ice_cream_1","grilled_cheese_4","grilled_cheese_4",4007
"5726","sub-381","raspberry_2","strawberry_1","french_fries_5","raspberry_2",1291
"5727","sub-381","cake_7","chocolate_candy_4","cookie_7","cake_7",2437
"5728","sub-381","apple_3","bean_8","ice_cream_1","ice_cream_1",10656
"5729","sub-381","potato_6","crepe_2","mac_and_cheese_7","crepe_2",3505
"5730","sub-381","broccoli_7","soup_7","onion_ring_2","onion_ring_2",6726
"5731","sub-381","broccoli_7","squash_6","cookie_7","cookie_7",1573
"5732","sub-381","soup_7","squash_6","pie_4","pie_4",8487
"5733","sub-381","raspberry_2","soup_7","sausage_1","raspberry_2",2508
"5734","sub-381","jelly_bean_7","watermelon_6","onion_ring_2","jelly_bean_7",2864
"5735","sub-381","strawberry_1","soup_7","mac_and_cheese_7","strawberry_1",1662
"5737","sub-381","crepe_2","chips_1","grilled_cheese_4","crepe_2",3120
"5738","sub-381","gummy_bear_3","bean_8","onion_ring_2","gummy_bear_3",8320
"5739","sub-381","apple_3","rice_5","onion_ring_2","apple_3",1504
"5740","sub-381","gummy_bear_3","watermelon_6","rice_5","rice_5",1634
"5741","sub-381","jelly_bean_7","rice_5","bacon_2","jelly_bean_7",2984
"5742","sub-365","raspberry_2","pie_4","hot_dog_3","hot_dog_3",4150
"5743","sub-365","apple_3","pineapple_6","squash_6","squash_6",2027
"5744","sub-365","apple_3","gummy_bear_3","soup_7","gummy_bear_3",2535
"5745","sub-365","mushroom_8","tomato_1","bacon_2","bacon_2",2310
"5746","sub-365","jelly_bean_7","rice_5","tomato_1","jelly_bean_7",3121
"5747","sub-365","popsicle_2","cookie_7","doughnut_6","popsicle_2",2128
"5748","sub-365","rice_5","soup_7","doughnut_6","doughnut_6",1728
"5749","sub-365","potato_6","hot_dog_3","onion_ring_2","onion_ring_2",4529
"5751","sub-365","jelly_bean_7","rice_5","onion_ring_2","jelly_bean_7",4414
"5752","sub-365","broccoli_7","ice_cream_1","hot_dog_3","broccoli_7",1913
"5753","sub-365","gummy_bear_3","bean_8","tomato_1","gummy_bear_3",1701
"5754","sub-365","strawberry_1","doughnut_6","fried_chicken_7","strawberry_1",2513
"5755","sub-365","gummy_bear_3","watermelon_6","grilled_cheese_4","gummy_bear_3",2361
"5756","sub-365","candy_cane_5","chips_1","grilled_cheese_4","candy_cane_5",2372
"5758","sub-365","soup_7","cookie_7","ice_cream_1","ice_cream_1",2517
"5759","sub-365","broccoli_7","soup_7","tomato_1","soup_7",2421
"5760","sub-365","cinnamon_roll_7","chips_1","grilled_cheese_4","chips_1",2438
"5761","sub-365","jelly_bean_7","bean_8","hot_dog_3","jelly_bean_7",2736
"5762","sub-365","pineapple_6","bean_8","crepe_2","bean_8",4574
"5763","sub-365","raspberry_2","broccoli_7","squash_6","squash_6",3789
"5764","sub-243","apple_3","pie_4","hot_dog_3","hot_dog_3",3782
"5765","sub-243","candy_cane_5","mushroom_8","squash_6","candy_cane_5",3074
"5766","sub-243","watermelon_6","broccoli_7","mac_and_cheese_7","mac_and_cheese_7",2044
"5767","sub-243","cinnamon_roll_7","cookie_7","crepe_2","cookie_7",5053
"5768","sub-243","bean_8","potato_6","soup_7","potato_6",7698
"5769","sub-243","mushroom_8","squash_6","muffin_8","muffin_8",1764
"5770","sub-243","potato_6","pie_4","mac_and_cheese_7","pie_4",3593
"5772","sub-243","watermelon_6","muffin_8","french_fries_5","french_fries_5",7420
"5773","sub-243","apple_3","broccoli_7","crepe_2","crepe_2",2920
"5774","sub-243","gummy_bear_3","crepe_2","pie_4","gummy_bear_3",3383
"5775","sub-243","watermelon_6","soup_7","grilled_cheese_4","watermelon_6",7536
"5776","sub-243","popsicle_2","raspberry_2","doughnut_6","raspberry_2",5866
"5777","sub-243","doughnut_6","chips_1","hot_dog_3","doughnut_6",4524
"5778","sub-243","cauliflower_3","tomato_1","hot_dog_3","hot_dog_3",2558
"5779","sub-243","broccoli_7","potato_6","fried_chicken_7","fried_chicken_7",2438
"5780","sub-243","jelly_bean_7","chips_1","grilled_cheese_4","jelly_bean_7",3717
"5782","sub-243","jelly_bean_7","tomato_1","grilled_cheese_4","jelly_bean_7",4036
"5783","sub-243","pineapple_6","raspberry_2","soup_7","soup_7",2576
"5784","sub-243","watermelon_6","tomato_1","cookie_7","cookie_7",7045
"5785","sub-243","candy_cane_5","squash_6","mac_and_cheese_7","candy_cane_5",3069
"5786","sub-324","pineapple_6","bacon_2","mac_and_cheese_7","pineapple_6",8241
"5787","sub-324","strawberry_1","pie_4","grilled_cheese_4","grilled_cheese_4",2858
"5788","sub-324","chips_1","fried_chicken_7","mac_and_cheese_7","fried_chicken_7",4264
"5789","sub-324","apple_3","broccoli_7","doughnut_6","doughnut_6",3188
"5790","sub-324","chocolate_candy_4","pie_4","french_fries_5","french_fries_5",10274
"5791","sub-324","squash_6","chips_1","french_fries_5","squash_6",2564
"5792","sub-324","cinnamon_roll_7","chips_1","mac_and_cheese_7","cinnamon_roll_7",2572
"5794","sub-324","squash_6","french_fries_5","hot_dog_3","hot_dog_3",3886
"5796","sub-324","pineapple_6","doughnut_6","ice_cream_1","pineapple_6",2793
"5797","sub-324","potato_6","crepe_2","sausage_1","crepe_2",4860
"5798","sub-324","gummy_bear_3","jelly_bean_7","cinnamon_roll_7","cinnamon_roll_7",3420
"5799","sub-324","bean_8","soup_7","cake_7","cake_7",5948
"5800","sub-324","raspberry_2","soup_7","onion_ring_2","raspberry_2",4785
"5801","sub-324","cake_7","bacon_2","fried_chicken_7","cake_7",4323
"5802","sub-324","bean_8","doughnut_6","pie_4","bean_8",2844
"5803","sub-324","crepe_2","fried_chicken_7","mac_and_cheese_7","crepe_2",4156
"5804","sub-324","rice_5","cinnamon_roll_7","mac_and_cheese_7","cinnamon_roll_7",2984
"5805","sub-324","candy_cane_5","soup_7","chocolate_candy_4","soup_7",2355
"5806","sub-324","watermelon_6","chips_1","grilled_cheese_4","watermelon_6",2712
"5807","sub-324","raspberry_2","rice_5","mac_and_cheese_7","raspberry_2",2172
"5808","sub-400","crepe_2","bacon_2","hot_dog_3","crepe_2",8669
"5809","sub-400","jelly_bean_7","popsicle_2","tomato_1","popsicle_2",5323
"5810","sub-400","popsicle_2","chips_1","fried_chicken_7","popsicle_2",3707
"5811","sub-400","raspberry_2","doughnut_6","bacon_2","raspberry_2",3078
"5812","sub-400","cauliflower_3","squash_6","pie_4","pie_4",4345
"5814","sub-400","bean_8","pie_4","sausage_1","sausage_1",3593
"5816","sub-400","strawberry_1","muffin_8","mac_and_cheese_7","strawberry_1",10256
