,food1,food2,food3,answer,rt
5353,rice_5,hot_dog_3,onion_ring_2,rice_5,5808
5354,gummy_bear_3,cauliflower_3,chips_1,cauliflower_3,4396
5355,strawberry_1,doughnut_6,onion_ring_2,strawberry_1,2638
5356,pineapple_6,fried_chicken_7,grilled_cheese_4,pineapple_6,2826
5357,candy_cane_5,squash_6,hot_dog_3,candy_cane_5,8825
5358,bean_8,pie_4,french_fries_5,bean_8,5522
5359,soup_7,grilled_cheese_4,mac_and_cheese_7,soup_7,3679
5360,raspberry_2,cauliflower_3,french_fries_5,french_fries_5,3697
5361,apple_3,bean_8,chocolate_candy_4,apple_3,2310
5362,gummy_bear_3,fried_chicken_7,onion_ring_2,gummy_bear_3,2047
5363,watermelon_6,doughnut_6,hot_dog_3,watermelon_6,6253
5364,candy_cane_5,squash_6,sausage_1,candy_cane_5,4072
5366,tomato_1,cake_7,chips_1,tomato_1,5859
5367,popsicle_2,strawberry_1,ice_cream_1,strawberry_1,3462
5368,watermelon_6,chips_1,fried_chicken_7,watermelon_6,4535
5369,candy_cane_5,french_fries_5,sausage_1,candy_cane_5,3866
5370,candy_cane_5,fried_chicken_7,onion_ring_2,candy_cane_5,2146
5371,doughnut_6,mac_and_cheese_7,onion_ring_2,mac_and_cheese_7,2871
5372,cake_7,pie_4,hot_dog_3,hot_dog_3,3100
5373,jelly_bean_7,strawberry_1,doughnut_6,strawberry_1,3074
5374,jelly_bean_7,ice_cream_1,hot_dog_3,hot_dog_3,1900
5375,watermelon_6,potato_6,hot_dog_3,hot_dog_3,6049
5376,raspberry_2,tomato_1,cinnamon_roll_7,cinnamon_roll_7,1817
5377,popsicle_2,cake_7,muffin_8,popsicle_2,2417
5378,broccoli_7,ice_cream_1,fried_chicken_7,ice_cream_1,3951
5379,watermelon_6,crepe_2,mac_and_cheese_7,mac_and_cheese_7,4459
5380,raspberry_2,bean_8,fried_chicken_7,fried_chicken_7,6449
5381,tomato_1,cinnamon_roll_7,pie_4,tomato_1,2165
5382,raspberry_2,pie_4,grilled_cheese_4,raspberry_2,3861
5383,watermelon_6,broccoli_7,muffin_8,muffin_8,3557
5384,apple_3,mushroom_8,muffin_8,muffin_8,1649
5385,pineapple_6,tomato_1,chips_1,chips_1,1817
5386,crepe_2,ice_cream_1,sausage_1,sausage_1,1740
5389,pineapple_6,bean_8,ice_cream_1,ice_cream_1,4950
5390,mushroom_8,rice_5,french_fries_5,mushroom_8,10943
5391,watermelon_6,cake_7,mac_and_cheese_7,watermelon_6,5796
5392,raspberry_2,fried_chicken_7,sausage_1,raspberry_2,3439
5393,jelly_bean_7,cauliflower_3,sausage_1,jelly_bean_7,6706
5394,apple_3,gummy_bear_3,hot_dog_3,apple_3,6206
5395,rice_5,chips_1,hot_dog_3,rice_5,2705
5396,strawberry_1,mac_and_cheese_7,onion_ring_2,strawberry_1,2703
5397,bean_8,doughnut_6,chips_1,bean_8,3588
5398,cauliflower_3,chocolate_candy_4,fried_chicken_7,cauliflower_3,1839
5399,candy_cane_5,rice_5,bacon_2,rice_5,4140
5402,potato_6,pie_4,bacon_2,potato_6,3137
5403,cauliflower_3,muffin_8,mac_and_cheese_7,cauliflower_3,2210
5404,pineapple_6,squash_6,french_fries_5,french_fries_5,2797
5405,pineapple_6,soup_7,pie_4,pie_4,2273
5406,strawberry_1,crepe_2,onion_ring_2,strawberry_1,6975
5407,candy_cane_5,strawberry_1,squash_6,candy_cane_5,5317
5408,jelly_bean_7,strawberry_1,muffin_8,strawberry_1,5417
5409,squash_6,french_fries_5,sausage_1,squash_6,2556
5410,strawberry_1,squash_6,cookie_7,cookie_7,3234
5411,cake_7,cinnamon_roll_7,sausage_1,sausage_1,4538
5412,squash_6,cake_7,ice_cream_1,squash_6,9068
5413,jelly_bean_7,bean_8,potato_6,jelly_bean_7,8205
5414,squash_6,tomato_1,doughnut_6,doughnut_6,5188
5415,pineapple_6,grilled_cheese_4,hot_dog_3,hot_dog_3,6806
5416,mushroom_8,soup_7,french_fries_5,mushroom_8,11977
5417,gummy_bear_3,cookie_7,muffin_8,gummy_bear_3,7797
5418,pineapple_6,ice_cream_1,hot_dog_3,pineapple_6,3853
5419,raspberry_2,bean_8,onion_ring_2,onion_ring_2,7267
5420,apple_3,pineapple_6,potato_6,potato_6,8934
5421,apple_3,strawberry_1,grilled_cheese_4,grilled_cheese_4,7259
5422,strawberry_1,crepe_2,pie_4,strawberry_1,8521
5423,mushroom_8,tomato_1,fried_chicken_7,fried_chicken_7,4795
5424,pineapple_6,cookie_7,french_fries_5,pineapple_6,8969
5425,jelly_bean_7,ice_cream_1,fried_chicken_7,fried_chicken_7,4994
5427,jelly_bean_7,crepe_2,ice_cream_1,jelly_bean_7,6396
5428,jelly_bean_7,bean_8,doughnut_6,doughnut_6,4573
5429,raspberry_2,bacon_2,fried_chicken_7,fried_chicken_7,7719
5431,raspberry_2,broccoli_7,cauliflower_3,raspberry_2,6919
5432,watermelon_6,chocolate_candy_4,french_fries_5,watermelon_6,8518
5433,squash_6,cake_7,crepe_2,squash_6,11437
5434,bean_8,squash_6,crepe_2,crepe_2,7160
5435,watermelon_6,broccoli_7,chocolate_candy_4,chocolate_candy_4,2625
5436,gummy_bear_3,cookie_7,onion_ring_2,onion_ring_2,4685
5437,popsicle_2,cauliflower_3,grilled_cheese_4,cauliflower_3,3522
5438,pineapple_6,squash_6,mac_and_cheese_7,mac_and_cheese_7,3126
5439,cauliflower_3,soup_7,tomato_1,soup_7,3566
5441,potato_6,squash_6,muffin_8,muffin_8,2940
5442,bean_8,rice_5,cinnamon_roll_7,cinnamon_roll_7,3880
5443,jelly_bean_7,grilled_cheese_4,onion_ring_2,jelly_bean_7,3279
5444,watermelon_6,doughnut_6,onion_ring_2,watermelon_6,3256
5445,watermelon_6,mac_and_cheese_7,sausage_1,sausage_1,5645
5446,gummy_bear_3,broccoli_7,doughnut_6,broccoli_7,6247
5447,rice_5,doughnut_6,hot_dog_3,doughnut_6,5289
5448,grilled_cheese_4,mac_and_cheese_7,sausage_1,sausage_1,3808
5449,strawberry_1,broccoli_7,crepe_2,crepe_2,3052
5450,candy_cane_5,grilled_cheese_4,sausage_1,candy_cane_5,3359
5451,gummy_bear_3,cake_7,onion_ring_2,onion_ring_2,3400
5452,strawberry_1,chocolate_candy_4,french_fries_5,french_fries_5,2756
5454,jelly_bean_7,raspberry_2,onion_ring_2,raspberry_2,3471
5455,bean_8,crepe_2,doughnut_6,bean_8,6302
5478,apple_3,pineapple_6,crepe_2,crepe_2,3414
5479,candy_cane_5,popsicle_2,onion_ring_2,onion_ring_2,3877
5480,popsicle_2,squash_6,tomato_1,popsicle_2,2800
5482,soup_7,cake_7,fried_chicken_7,cake_7,4029
5483,watermelon_6,cake_7,crepe_2,watermelon_6,3126
5484,pineapple_6,bacon_2,onion_ring_2,pineapple_6,3777
5485,gummy_bear_3,squash_6,onion_ring_2,gummy_bear_3,3144
5486,gummy_bear_3,rice_5,pie_4,gummy_bear_3,3715
5487,jelly_bean_7,pineapple_6,french_fries_5,jelly_bean_7,3459
5488,muffin_8,pie_4,french_fries_5,french_fries_5,3839
5489,bean_8,chocolate_candy_4,pie_4,pie_4,4673
5490,gummy_bear_3,mushroom_8,soup_7,gummy_bear_3,5728
5491,bean_8,bacon_2,hot_dog_3,bean_8,3166
5492,popsicle_2,squash_6,hot_dog_3,popsicle_2,2531
5493,apple_3,strawberry_1,cookie_7,cookie_7,2164
5495,cauliflower_3,tomato_1,cake_7,cake_7,3522
5496,bean_8,french_fries_5,grilled_cheese_4,bean_8,3363
5497,rice_5,soup_7,cinnamon_roll_7,cinnamon_roll_7,2773
5498,raspberry_2,bean_8,cinnamon_roll_7,raspberry_2,4510
5499,gummy_bear_3,doughnut_6,fried_chicken_7,gummy_bear_3,3799
5500,jelly_bean_7,raspberry_2,mushroom_8,jelly_bean_7,1927
5501,gummy_bear_3,mushroom_8,tomato_1,gummy_bear_3,2451
5502,tomato_1,crepe_2,bacon_2,tomato_1,3158
5504,gummy_bear_3,bean_8,cookie_7,bean_8,2779
5505,pineapple_6,chocolate_candy_4,crepe_2,pineapple_6,2337
5506,watermelon_6,potato_6,french_fries_5,watermelon_6,1663
5508,apple_3,gummy_bear_3,squash_6,gummy_bear_3,1717
5509,jelly_bean_7,tomato_1,french_fries_5,tomato_1,1728
5510,potato_6,ice_cream_1,bacon_2,ice_cream_1,3272
5511,mushroom_8,cake_7,chips_1,cake_7,1535
5512,jelly_bean_7,strawberry_1,squash_6,jelly_bean_7,2057
5513,squash_6,chocolate_candy_4,fried_chicken_7,squash_6,2295
5514,pineapple_6,fried_chicken_7,hot_dog_3,pineapple_6,1743
5515,gummy_bear_3,cinnamon_roll_7,chips_1,gummy_bear_3,3232
5516,candy_cane_5,cake_7,chocolate_candy_4,cake_7,1811
5517,cauliflower_3,mushroom_8,hot_dog_3,hot_dog_3,1604
5518,mushroom_8,rice_5,chocolate_candy_4,chocolate_candy_4,2927
5519,gummy_bear_3,pineapple_6,mac_and_cheese_7,pineapple_6,3678
5520,apple_3,watermelon_6,mac_and_cheese_7,mac_and_cheese_7,2045
5521,gummy_bear_3,ice_cream_1,fried_chicken_7,fried_chicken_7,2349
5522,popsicle_2,tomato_1,cinnamon_roll_7,tomato_1,4834
5523,mushroom_8,cake_7,doughnut_6,mushroom_8,6170
5524,rice_5,crepe_2,fried_chicken_7,crepe_2,4786
5525,gummy_bear_3,french_fries_5,sausage_1,gummy_bear_3,3727
5526,jelly_bean_7,cake_7,doughnut_6,jelly_bean_7,3529
5528,strawberry_1,cake_7,crepe_2,cake_7,3851
5529,tomato_1,cake_7,mac_and_cheese_7,tomato_1,6362
5530,raspberry_2,bacon_2,hot_dog_3,raspberry_2,4689
5531,bacon_2,chips_1,hot_dog_3,bacon_2,2681
5532,pineapple_6,rice_5,soup_7,pineapple_6,4053
5533,candy_cane_5,popsicle_2,doughnut_6,popsicle_2,3884
5534,strawberry_1,doughnut_6,pie_4,doughnut_6,3117
5535,bean_8,potato_6,rice_5,potato_6,3135
5536,mushroom_8,soup_7,fried_chicken_7,mushroom_8,3255
5537,strawberry_1,bean_8,mac_and_cheese_7,strawberry_1,4340
5538,popsicle_2,cauliflower_3,cinnamon_roll_7,popsicle_2,3388
5539,watermelon_6,mushroom_8,mac_and_cheese_7,mushroom_8,3641
5540,gummy_bear_3,tomato_1,doughnut_6,tomato_1,2080
5541,apple_3,candy_cane_5,tomato_1,candy_cane_5,3532
5542,gummy_bear_3,potato_6,rice_5,gummy_bear_3,3827
5544,candy_cane_5,broccoli_7,doughnut_6,broccoli_7,2503
5545,cake_7,cinnamon_roll_7,bacon_2,bacon_2,2259
5546,bean_8,soup_7,tomato_1,tomato_1,3816
5547,candy_cane_5,squash_6,cinnamon_roll_7,squash_6,2123
5548,popsicle_2,cauliflower_3,muffin_8,popsicle_2,4444
5551,french_fries_5,fried_chicken_7,onion_ring_2,fried_chicken_7,2852
5552,apple_3,popsicle_2,tomato_1,popsicle_2,1907
5553,raspberry_2,mushroom_8,mac_and_cheese_7,mac_and_cheese_7,3529
5554,crepe_2,fried_chicken_7,onion_ring_2,crepe_2,3244
5555,candy_cane_5,mushroom_8,rice_5,candy_cane_5,1362
5556,gummy_bear_3,potato_6,chocolate_candy_4,potato_6,2081
5557,raspberry_2,cookie_7,crepe_2,crepe_2,2729
5558,candy_cane_5,cauliflower_3,ice_cream_1,cauliflower_3,1543
5559,raspberry_2,bean_8,ice_cream_1,bean_8,1711
5560,pineapple_6,hot_dog_3,mac_and_cheese_7,pineapple_6,1867
5561,rice_5,ice_cream_1,french_fries_5,ice_cream_1,7488
5562,apple_3,pineapple_6,ice_cream_1,apple_3,2801
5563,apple_3,candy_cane_5,fried_chicken_7,candy_cane_5,3951
5564,gummy_bear_3,mushroom_8,chocolate_candy_4,mushroom_8,1705
5565,broccoli_7,chips_1,onion_ring_2,broccoli_7,1834
5566,rice_5,muffin_8,french_fries_5,rice_5,3488
5567,raspberry_2,strawberry_1,cinnamon_roll_7,cinnamon_roll_7,2436
5569,soup_7,cake_7,mac_and_cheese_7,cake_7,2859
5570,popsicle_2,chocolate_candy_4,fried_chicken_7,popsicle_2,2208
5571,gummy_bear_3,cauliflower_3,pie_4,cauliflower_3,8674
5572,candy_cane_5,gummy_bear_3,crepe_2,crepe_2,4145
5573,candy_cane_5,gummy_bear_3,soup_7,soup_7,11763
5574,gummy_bear_3,tomato_1,mac_and_cheese_7,mac_and_cheese_7,3572
5575,ice_cream_1,fried_chicken_7,hot_dog_3,ice_cream_1,5420
5576,rice_5,grilled_cheese_4,mac_and_cheese_7,mac_and_cheese_7,10098
5577,pineapple_6,cookie_7,sausage_1,cookie_7,4066
5579,ice_cream_1,mac_and_cheese_7,sausage_1,ice_cream_1,2152
5580,strawberry_1,watermelon_6,fried_chicken_7,watermelon_6,1978
5581,broccoli_7,potato_6,sausage_1,broccoli_7,2576
5582,raspberry_2,cauliflower_3,muffin_8,cauliflower_3,2672
5583,raspberry_2,mushroom_8,pie_4,mushroom_8,2963
5584,cookie_7,grilled_cheese_4,mac_and_cheese_7,cookie_7,2103
5585,muffin_8,onion_ring_2,sausage_1,muffin_8,853
5586,apple_3,chocolate_candy_4,crepe_2,chocolate_candy_4,1154
5587,broccoli_7,cauliflower_3,hot_dog_3,cauliflower_3,1607
5588,broccoli_7,crepe_2,onion_ring_2,broccoli_7,8913
5589,watermelon_6,squash_6,hot_dog_3,hot_dog_3,2379
5591,apple_3,jelly_bean_7,doughnut_6,apple_3,2249
5592,candy_cane_5,popsicle_2,chocolate_candy_4,chocolate_candy_4,4976
5593,tomato_1,bacon_2,chips_1,tomato_1,2584
5594,raspberry_2,potato_6,bacon_2,bacon_2,4198
5595,popsicle_2,potato_6,soup_7,popsicle_2,2319
5596,bean_8,rice_5,squash_6,bean_8,9757
5597,candy_cane_5,gummy_bear_3,sausage_1,sausage_1,2010
5598,cookie_7,fried_chicken_7,hot_dog_3,cookie_7,2526
5600,candy_cane_5,broccoli_7,ice_cream_1,broccoli_7,1517
5601,candy_cane_5,pineapple_6,rice_5,rice_5,4330
5602,mushroom_8,tomato_1,hot_dog_3,hot_dog_3,1762
5603,raspberry_2,cinnamon_roll_7,mac_and_cheese_7,raspberry_2,3380
5604,raspberry_2,potato_6,doughnut_6,potato_6,2840
5605,gummy_bear_3,strawberry_1,crepe_2,gummy_bear_3,3421
5606,apple_3,jelly_bean_7,hot_dog_3,apple_3,4619
5607,broccoli_7,cauliflower_3,chocolate_candy_4,chocolate_candy_4,2041
5608,potato_6,chocolate_candy_4,onion_ring_2,chocolate_candy_4,8165
5609,strawberry_1,squash_6,hot_dog_3,hot_dog_3,27781
5610,candy_cane_5,strawberry_1,soup_7,soup_7,3574
5611,candy_cane_5,cauliflower_3,tomato_1,candy_cane_5,1630
5612,jelly_bean_7,watermelon_6,french_fries_5,french_fries_5,1633
5613,cauliflower_3,french_fries_5,grilled_cheese_4,cauliflower_3,3479
5614,chips_1,fried_chicken_7,hot_dog_3,hot_dog_3,1451
5615,pineapple_6,potato_6,pie_4,pie_4,1932
5616,watermelon_6,tomato_1,french_fries_5,french_fries_5,1616
5617,cauliflower_3,pie_4,bacon_2,bacon_2,4634
5618,pineapple_6,strawberry_1,cake_7,cake_7,1482
5620,jelly_bean_7,potato_6,hot_dog_3,jelly_bean_7,2899
5621,candy_cane_5,mushroom_8,fried_chicken_7,fried_chicken_7,2291
5622,broccoli_7,cinnamon_roll_7,onion_ring_2,cinnamon_roll_7,3342
5623,apple_3,broccoli_7,rice_5,rice_5,3999
5624,apple_3,pineapple_6,watermelon_6,watermelon_6,6279
5625,cauliflower_3,soup_7,squash_6,soup_7,1729
5626,jelly_bean_7,raspberry_2,muffin_8,raspberry_2,3947
5627,popsicle_2,soup_7,bacon_2,popsicle_2,2396
5628,pineapple_6,watermelon_6,cake_7,cake_7,1851
5629,pineapple_6,tomato_1,fried_chicken_7,fried_chicken_7,2762
5630,cake_7,chocolate_candy_4,french_fries_5,french_fries_5,4974
5633,raspberry_2,mushroom_8,squash_6,raspberry_2,3280
5634,apple_3,squash_6,chips_1,chips_1,3052
5635,popsicle_2,cake_7,grilled_cheese_4,grilled_cheese_4,2198
5636,rice_5,chocolate_candy_4,bacon_2,chocolate_candy_4,5510
5637,apple_3,bean_8,mac_and_cheese_7,apple_3,2335
5638,bean_8,chocolate_candy_4,mac_and_cheese_7,chocolate_candy_4,2846
5639,broccoli_7,mushroom_8,ice_cream_1,ice_cream_1,1631
5640,tomato_1,pie_4,french_fries_5,pie_4,7763
5641,squash_6,tomato_1,sausage_1,sausage_1,4435
5642,cake_7,cookie_7,chips_1,chips_1,1693
5643,bean_8,potato_6,pie_4,pie_4,4607
5644,pineapple_6,tomato_1,hot_dog_3,hot_dog_3,1968
5645,potato_6,cinnamon_roll_7,doughnut_6,potato_6,2749
5647,doughnut_6,chips_1,onion_ring_2,doughnut_6,2164
5648,potato_6,cinnamon_roll_7,ice_cream_1,potato_6,1949
5649,squash_6,cookie_7,hot_dog_3,cookie_7,6082
5650,raspberry_2,bacon_2,mac_and_cheese_7,raspberry_2,4802
5651,apple_3,squash_6,crepe_2,crepe_2,2626
5652,rice_5,squash_6,cookie_7,cookie_7,3478
5653,pineapple_6,raspberry_2,watermelon_6,raspberry_2,5911
5676,broccoli_7,chocolate_candy_4,crepe_2,broccoli_7,8274
5677,mushroom_8,chocolate_candy_4,doughnut_6,mushroom_8,3540
5678,potato_6,grilled_cheese_4,hot_dog_3,potato_6,4105
5679,chocolate_candy_4,doughnut_6,pie_4,pie_4,10939
5680,rice_5,grilled_cheese_4,sausage_1,rice_5,5149
5681,cauliflower_3,chips_1,grilled_cheese_4,cauliflower_3,6527
5682,apple_3,soup_7,hot_dog_3,hot_dog_3,5727
5683,soup_7,pie_4,fried_chicken_7,soup_7,6784
5684,raspberry_2,watermelon_6,cookie_7,cookie_7,14779
5685,cauliflower_3,muffin_8,sausage_1,cauliflower_3,7542
5687,rice_5,cinnamon_roll_7,chips_1,rice_5,4743
5688,watermelon_6,chocolate_candy_4,fried_chicken_7,watermelon_6,6843
5689,tomato_1,cinnamon_roll_7,grilled_cheese_4,tomato_1,4250
5690,doughnut_6,fried_chicken_7,hot_dog_3,doughnut_6,15850
5691,jelly_bean_7,strawberry_1,bacon_2,strawberry_1,7048
5692,hot_dog_3,mac_and_cheese_7,onion_ring_2,onion_ring_2,22231
5693,potato_6,chips_1,french_fries_5,potato_6,5079
5694,bean_8,chips_1,mac_and_cheese_7,chips_1,9117
5696,candy_cane_5,jelly_bean_7,french_fries_5,french_fries_5,4728
5697,candy_cane_5,popsicle_2,bean_8,bean_8,3369
5698,bean_8,bacon_2,onion_ring_2,bacon_2,7150
5699,popsicle_2,bacon_2,fried_chicken_7,popsicle_2,3150
5700,jelly_bean_7,squash_6,sausage_1,jelly_bean_7,5164
5701,jelly_bean_7,muffin_8,pie_4,jelly_bean_7,4487
5702,tomato_1,cookie_7,grilled_cheese_4,tomato_1,3718
5703,apple_3,ice_cream_1,onion_ring_2,apple_3,2511
5704,soup_7,cookie_7,grilled_cheese_4,cookie_7,2808
5705,potato_6,rice_5,french_fries_5,french_fries_5,4969
5707,apple_3,jelly_bean_7,fried_chicken_7,apple_3,5378
5708,popsicle_2,watermelon_6,bean_8,popsicle_2,3967
5709,popsicle_2,chocolate_candy_4,cookie_7,popsicle_2,3119
5710,broccoli_7,mushroom_8,sausage_1,sausage_1,2476
5711,pineapple_6,chocolate_candy_4,doughnut_6,pineapple_6,2532
5712,jelly_bean_7,raspberry_2,soup_7,jelly_bean_7,4366
5713,crepe_2,hot_dog_3,sausage_1,crepe_2,10479
5714,strawberry_1,bean_8,rice_5,strawberry_1,3138
5715,bacon_2,chips_1,onion_ring_2,bacon_2,4420
5716,popsicle_2,potato_6,bacon_2,popsicle_2,6541
5718,candy_cane_5,fried_chicken_7,hot_dog_3,candy_cane_5,3560
5719,pineapple_6,raspberry_2,bacon_2,bacon_2,2122
5721,potato_6,squash_6,grilled_cheese_4,grilled_cheese_4,25830
5722,rice_5,mac_and_cheese_7,sausage_1,sausage_1,6695
5723,rice_5,ice_cream_1,fried_chicken_7,ice_cream_1,3041
5724,mushroom_8,cake_7,ice_cream_1,mushroom_8,18281
5725,raspberry_2,ice_cream_1,grilled_cheese_4,grilled_cheese_4,4007
5726,raspberry_2,strawberry_1,french_fries_5,raspberry_2,1291
5727,cake_7,chocolate_candy_4,cookie_7,cake_7,2437
5728,apple_3,bean_8,ice_cream_1,ice_cream_1,10656
5729,potato_6,crepe_2,mac_and_cheese_7,crepe_2,3505
5730,broccoli_7,soup_7,onion_ring_2,onion_ring_2,6726
5731,broccoli_7,squash_6,cookie_7,cookie_7,1573
5732,soup_7,squash_6,pie_4,pie_4,8487
5733,raspberry_2,soup_7,sausage_1,raspberry_2,2508
5734,jelly_bean_7,watermelon_6,onion_ring_2,jelly_bean_7,2864
5735,strawberry_1,soup_7,mac_and_cheese_7,strawberry_1,1662
5737,crepe_2,chips_1,grilled_cheese_4,crepe_2,3120
5738,gummy_bear_3,bean_8,onion_ring_2,gummy_bear_3,8320
5739,apple_3,rice_5,onion_ring_2,apple_3,1504
5740,gummy_bear_3,watermelon_6,rice_5,rice_5,1634
5741,jelly_bean_7,rice_5,bacon_2,jelly_bean_7,2984
5742,raspberry_2,pie_4,hot_dog_3,hot_dog_3,4150
5743,apple_3,pineapple_6,squash_6,squash_6,2027
5744,apple_3,gummy_bear_3,soup_7,gummy_bear_3,2535
5745,mushroom_8,tomato_1,bacon_2,bacon_2,2310
5746,jelly_bean_7,rice_5,tomato_1,jelly_bean_7,3121
5747,popsicle_2,cookie_7,doughnut_6,popsicle_2,2128
5748,rice_5,soup_7,doughnut_6,doughnut_6,1728
5749,potato_6,hot_dog_3,onion_ring_2,onion_ring_2,4529
5751,jelly_bean_7,rice_5,onion_ring_2,jelly_bean_7,4414
5752,broccoli_7,ice_cream_1,hot_dog_3,broccoli_7,1913
5753,gummy_bear_3,bean_8,tomato_1,gummy_bear_3,1701
5754,strawberry_1,doughnut_6,fried_chicken_7,strawberry_1,2513
5755,gummy_bear_3,watermelon_6,grilled_cheese_4,gummy_bear_3,2361
5756,candy_cane_5,chips_1,grilled_cheese_4,candy_cane_5,2372
5758,soup_7,cookie_7,ice_cream_1,ice_cream_1,2517
5759,broccoli_7,soup_7,tomato_1,soup_7,2421
5760,cinnamon_roll_7,chips_1,grilled_cheese_4,chips_1,2438
5761,jelly_bean_7,bean_8,hot_dog_3,jelly_bean_7,2736
5762,pineapple_6,bean_8,crepe_2,bean_8,4574
5763,raspberry_2,broccoli_7,squash_6,squash_6,3789
5764,apple_3,pie_4,hot_dog_3,hot_dog_3,3782
5765,candy_cane_5,mushroom_8,squash_6,candy_cane_5,3074
5766,watermelon_6,broccoli_7,mac_and_cheese_7,mac_and_cheese_7,2044
5767,cinnamon_roll_7,cookie_7,crepe_2,cookie_7,5053
5768,bean_8,potato_6,soup_7,potato_6,7698
5769,mushroom_8,squash_6,muffin_8,muffin_8,1764
5770,potato_6,pie_4,mac_and_cheese_7,pie_4,3593
5772,watermelon_6,muffin_8,french_fries_5,french_fries_5,7420
5773,apple_3,broccoli_7,crepe_2,crepe_2,2920
5774,gummy_bear_3,crepe_2,pie_4,gummy_bear_3,3383
5775,watermelon_6,soup_7,grilled_cheese_4,watermelon_6,7536
5776,popsicle_2,raspberry_2,doughnut_6,raspberry_2,5866
5777,doughnut_6,chips_1,hot_dog_3,doughnut_6,4524
5778,cauliflower_3,tomato_1,hot_dog_3,hot_dog_3,2558
5779,broccoli_7,potato_6,fried_chicken_7,fried_chicken_7,2438
5780,jelly_bean_7,chips_1,grilled_cheese_4,jelly_bean_7,3717
5782,jelly_bean_7,tomato_1,grilled_cheese_4,jelly_bean_7,4036
5783,pineapple_6,raspberry_2,soup_7,soup_7,2576
5784,watermelon_6,tomato_1,cookie_7,cookie_7,7045
5785,candy_cane_5,squash_6,mac_and_cheese_7,candy_cane_5,3069
5786,pineapple_6,bacon_2,mac_and_cheese_7,pineapple_6,8241
5787,strawberry_1,pie_4,grilled_cheese_4,grilled_cheese_4,2858
5788,chips_1,fried_chicken_7,mac_and_cheese_7,fried_chicken_7,4264
5789,apple_3,broccoli_7,doughnut_6,doughnut_6,3188
5790,chocolate_candy_4,pie_4,french_fries_5,french_fries_5,10274
5791,squash_6,chips_1,french_fries_5,squash_6,2564
5792,cinnamon_roll_7,chips_1,mac_and_cheese_7,cinnamon_roll_7,2572
5794,squash_6,french_fries_5,hot_dog_3,hot_dog_3,3886
5796,pineapple_6,doughnut_6,ice_cream_1,pineapple_6,2793
5797,potato_6,crepe_2,sausage_1,crepe_2,4860
5798,gummy_bear_3,jelly_bean_7,cinnamon_roll_7,cinnamon_roll_7,3420
5799,bean_8,soup_7,cake_7,cake_7,5948
5800,raspberry_2,soup_7,onion_ring_2,raspberry_2,4785
5801,cake_7,bacon_2,fried_chicken_7,cake_7,4323
5802,bean_8,doughnut_6,pie_4,bean_8,2844
5803,crepe_2,fried_chicken_7,mac_and_cheese_7,crepe_2,4156
5804,rice_5,cinnamon_roll_7,mac_and_cheese_7,cinnamon_roll_7,2984
5805,candy_cane_5,soup_7,chocolate_candy_4,soup_7,2355
5806,watermelon_6,chips_1,grilled_cheese_4,watermelon_6,2712
5807,raspberry_2,rice_5,mac_and_cheese_7,raspberry_2,2172
5808,crepe_2,bacon_2,hot_dog_3,crepe_2,8669
5809,jelly_bean_7,popsicle_2,tomato_1,popsicle_2,5323
5810,popsicle_2,chips_1,fried_chicken_7,popsicle_2,3707
5811,raspberry_2,doughnut_6,bacon_2,raspberry_2,3078
5812,cauliflower_3,squash_6,pie_4,pie_4,4345
5814,bean_8,pie_4,sausage_1,sausage_1,3593
5816,strawberry_1,muffin_8,mac_and_cheese_7,strawberry_1,10256
5817,rice_5,cinnamon_roll_7,crepe_2,rice_5,3956
5818,mushroom_8,squash_6,grilled_cheese_4,grilled_cheese_4,3072
5819,mushroom_8,cookie_7,french_fries_5,french_fries_5,3406
5820,cake_7,crepe_2,pie_4,cake_7,8977
5821,watermelon_6,pie_4,mac_and_cheese_7,watermelon_6,2878
5822,pineapple_6,watermelon_6,fried_chicken_7,fried_chicken_7,1947
5823,cookie_7,crepe_2,muffin_8,crepe_2,8064
5824,cake_7,chips_1,fried_chicken_7,fried_chicken_7,5848
5825,cake_7,muffin_8,fried_chicken_7,fried_chicken_7,4795
5826,gummy_bear_3,squash_6,grilled_cheese_4,grilled_cheese_4,5951
5827,cake_7,cinnamon_roll_7,grilled_cheese_4,cake_7,2109
5828,popsicle_2,soup_7,onion_ring_2,popsicle_2,2253
5829,pineapple_6,raspberry_2,squash_6,squash_6,4379
5830,watermelon_6,rice_5,hot_dog_3,watermelon_6,7203
